index,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,day,month,year,Revenue
5808,Q7 SmartWatch,HEALTH_AND_FITNESS,3.0,94000000,30720,10000,Free,0.0,Everyone,Health & Fitness,2018-07-09,1.0.2,4.3,9,7,2018,0.0
5809,Workflow Approvals App AX 2012,BUSINESS,,2000000,3072,100,Free,0.0,Everyone,Business,2018-07-12,1.6(3)-demo,4.0,12,7,2018,0.0
5810,Tips & Tricks Dynamics AX 365,PRODUCTIVITY,,1000000,2252,100,Free,0.0,Everyone,Productivity,2017-07-14,1.0,4.0,14,7,2017,0.0
5811,Axe Man,GAME,3.7,53000000,14336,1000,Free,0.0,Everyone,Adventure,2015-02-23,3.0,2.3,23,2,2015,0.0
5812,AX Watch for WatchMaker,PERSONALIZATION,,2000000,238,1,Paid,0.99,Everyone,Personalization,2017-08-18,1.0,2.3,18,8,2017,0.99
5813,Throw Knife,FAMILY,3.7,291000000,37888,100000,Free,0.0,Everyone,Simulation,2017-09-14,2.04,4.1,14,9,2017,0.0
5814,Dead Zombie Evil Killer:Axe,GAME,3.9,71000000,53248,10000,Free,0.0,Teen,Action,2016-12-01,1.1,2.3,1,12,2016,0.0
5815,INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,FAMILY,4.8,53000000,4505,1000,Free,0.0,Everyone,Education,2018-02-28,1.3,4.0,28,2,2018,0.0
5817,AX!OM,LIFESTYLE,,5000000,28672,50,Free,0.0,Everyone,Lifestyle,2017-02-16,1.3,4.1,16,2,2017,0.0
5818,Zlax.io Zombs Luv Ax,GAME,4.6,6344000000,32768,500000,Free,0.0,Everyone,Action,2018-04-04,1.7,4.1,4,4,2018,0.0
5819,AX Selfie,LIFESTYLE,4.6,10000000,3481,500,Free,0.0,Everyone,Lifestyle,2015-08-31,1.0.0,4.0,31,8,2015,0.0
5820,Ax 3 Domaines,SPORTS,4.5,12000000,23552,1000,Free,0.0,Everyone,Sports,2018-01-26,5.0.3,4.2,26,1,2018,0.0
5821,Clash of Axe: Flippy Lumberjack Action X,GAME,4.3,6000000,62464,1000,Free,0.0,Everyone,Action,2017-09-14,1.2,4.0,14,9,2017,0.0
5822,Flippy Axe : Flip The Knife & Axe Simulator,GAME,5.0,7000000,15360,100,Free,0.0,Everyone,Arcade,2017-09-27,1.1,4.2,27,9,2017,0.0
5823,Axe Clicker,FAMILY,4.3,10446000000,65536,500000,Free,0.0,Everyone,Casual,2018-07-13,1.0.142,4.0,13,7,2018,0.0
5825,Axe Wallpaper,PERSONALIZATION,4.7,9000000,12288,100,Free,0.0,Teen,Personalization,2017-02-03,2.6,4.0,3,2,2017,0.0
5826,Woodman Deluxe,GAME,4.0,82000000,4505,5000,Free,0.0,Everyone,Action,2015-07-06,1.0.2,2.3,6,7,2015,0.0
5827,Ay,VIDEO_PLAYERS,3.8,11000000,3686,5000,Free,0.0,Teen,Video Players & Editors,2018-05-04,1.0.261,2.3,4,5,2018,0.0
5828,A-Y Collection,SHOPPING,5.0,2000000,2969,100,Free,0.0,Teen,Shopping,2018-02-16,1.2,4.1,16,2,2018,0.0
5829,AY Sing,BOOKS_AND_REFERENCE,4.8,111000000,10240,5000,Free,0.0,Everyone,Books & Reference,2018-05-21,1.6.2,4.1,21,5,2018,0.0
5830,Ay Up,FAMILY,4.5,11000000,7372,100,Free,0.0,Everyone,Entertainment,2015-10-27,3.0.0,2.1,27,10,2015,0.0
5831,"AY Recorder - Screen Recorder, Live, Video Editor",TOOLS,4.3,12000000,3891,500,Free,0.0,Everyone,Tools,2017-05-15,2.2,5.0,15,5,2017,0.0
5832,¡Ay Caramba!,FAMILY,,0,549,1,Paid,1.99,Everyone,Education,2014-06-13,1.2,3.0,13,6,2014,1.99
5833,Ay Sabz Gunbad Waly,VIDEO_PLAYERS,,4000000,3993,1000,Free,0.0,Everyone,Video Players & Editors,2017-09-11,1.1,4.0,11,9,2017,0.0
5834,Ay Yıldız - Xperia Live Theme,PERSONALIZATION,,0,2969,10,Paid,0.99,Everyone,Personalization,2017-12-26,1.0.0,4.4,26,12,2017,9.9
5835,25 Mins Ako ay may lobo Etc Pinoy Kid Song Offline,FAMILY,,0,43008,10,Free,0.0,Mature 17+,Entertainment,2018-07-29,3.0,2.3,29,7,2018,0.0
5836,camera zoom moon,PHOTOGRAPHY,3.7,1213000000,1126,500000,Free,0.0,Everyone,Photography,2018-01-23,1.06,2.3,23,1,2018,0.0
5837,Ako ay may lobo Pinoy Kid Song Offline,FAMILY,,0,9932,1,Free,0.0,Mature 17+,Entertainment,2018-07-30,3.0,2.3,30,7,2018,0.0
5838,Ay Yıldız Analog Saat,PERSONALIZATION,,37000000,1740,1000,Free,0.0,Everyone,Personalization,2016-07-21,1.0,4.1,21,7,2016,0.0
5839,Ay Telekom Oim,LIFESTYLE,,6000000,13312,100,Free,0.0,Everyone,Lifestyle,2018-02-17,1.0.2,4.1,17,2,2018,0.0
5840,Holy Quran Mehmet Emin Ay,LIFESTYLE,,649000000,56320,10000,Free,0.0,Everyone,Lifestyle,2017-03-14,1.3.1,4.0,14,3,2017,0.0
5841,Ay Yıldız Duvar Kağıtları,PERSONALIZATION,,3000000,6656,100,Free,0.0,Everyone,Personalization,2017-12-10,1.0.0,4.3,10,12,2017,0.0
5842,Ay Hasnain k Nana Milad Naat,BOOKS_AND_REFERENCE,4.3,72000000,1945,10000,Free,0.0,Everyone,Books & Reference,2015-12-21,1.0,2.3,21,12,2015,0.0
5843,Mehmet Emin Ay İlahileri,FAMILY,,0,5222,10,Free,0.0,Everyone,Entertainment,2018-07-13,1.0,4.1,13,7,2018,0.0
5844,¡Ay Metro!,GAME,3.8,489000000,36864,10000,Free,0.0,Everyone 10+,Arcade,2015-03-17,1.0.3.1,4.0,17,3,2015,0.0
5845,AY Oakmont,HEALTH_AND_FITNESS,,0,11264,10,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1,9,7,2018,0.0
5846,YAKALA AY,GAME,,0,14336,1,Paid,0.99,Everyone,Arcade,2018-07-07,1.0,4.1,7,7,2018,0.99
5848,Pinoy Kid Song Ako ay may Lobo,FAMILY,4.6,23000000,17408,10000,Free,0.0,Everyone,Education,2016-09-12,1.0,2.2,12,9,2016,0.0
5850,Ay Mohabbat Teri Khatir Novel,BOOKS_AND_REFERENCE,4.2,27000000,4403,10000,Free,0.0,Everyone,Books & Reference,2018-01-30,1.0,4.0,30,1,2018,0.0
5851,AY Recruitment,BUSINESS,,1000000,4096,10,Free,0.0,Everyone,Business,2018-05-22,1.1.1,4.4,22,5,2018,0.0
5852,Quran Khmer Offline AY,FAMILY,5.0,41000000,4096,1000,Free,0.0,Everyone,Education,2017-12-13,10.6,4.2,13,12,2017,0.0
5853,Ay Yıldız Keyboard,TOOLS,,26000000,3072,1000,Free,0.0,Everyone,Tools,2018-05-23,1.2,4.4,23,5,2018,0.0
5854,AY EMLAK,BUSINESS,,8000000,1228,10,Free,0.0,Teen,Business,2018-07-11,1.0,4.0,11,7,2018,0.0
5855,Ay Vamos - PJ. Balvin - Piano,GAME,,0,29696,5,Free,0.0,Everyone,Arcade,2018-07-09,1.0,4.1,9,7,2018,0.0
5857,Ay Peruk,BUSINESS,,0,3481,1,Free,0.0,Everyone,Business,2017-10-31,1.1.0,4.0,31,10,2017,0.0
5858,Sun & Moon AR Locator,WEATHER,3.3,115000000,5222,10000,Free,0.0,Everyone,Weather,2017-02-23,1.4,4.1,23,2,2017,0.0
5859,Display Phone Screen On TV,TOOLS,3.6,9895000000,2764,1000000,Free,0.0,Everyone,Tools,2017-02-03,2.0,4.2,3,2,2017,0.0
5860,San Andreas Crime Stories,GAME,4.0,162530000000,99328,10000000,Free,0.0,Mature 17+,Racing,2018-07-02,1.0.0.0,4.1,2,7,2018,0.0
5861,Masha and The Bear,FAMILY,4.0,39779000000,19456,5000000,Free,0.0,Everyone,Video Players & Editors;Music & Video,2016-08-05,4.0.1,4.0,5,8,2016,0.0
5862,Miami crime simulator,GAME,4.0,254518000000,102400,10000000,Free,0.0,Mature 17+,Action,2018-07-09,2.0,4.0,9,7,2018,0.0
5864,Strange Hero: Future Battle,GAME,4.2,88901000000,74752,10000000,Free,0.0,Teen,Action,2018-05-24,11.0.0,4.0,24,5,2018,0.0
5865,Gangster Town: Vice District,FAMILY,4.3,65146000000,102400,10000000,Free,0.0,Mature 17+,Simulation,2018-05-31,2.1,4.0,31,5,2018,0.0
5866,iMediaShare – Photos & Music,VIDEO_PLAYERS,4.2,104551000000,18432,10000000,Free,0.0,Everyone,Video Players & Editors,2017-12-19,1.0.10,2.2,19,12,2017,0.0
5867,Earth & Moon in HD Gyro 3D Parallax Live Wallpaper,PERSONALIZATION,4.5,66321000000,18432,5000000,Free,0.0,Everyone,Personalization,2018-06-11,2.4,4.1,11,6,2018,0.0
5868,Mad Day - Truck Distance Game,GAME,4.3,29270000000,45056,5000000,Free,0.0,Everyone,Action,2018-07-25,1.4.3,4.0,25,7,2018,0.0
5870,AZ Browser. Private & Download,COMMUNICATION,4.4,1520000000,5324,100000,Free,0.0,Everyone,Communication,2016-12-31,1.4,4.4,31,12,2016,0.0
5871,AZ Lottery Players Club,FAMILY,4.2,97000000,9113,10000,Free,0.0,Everyone,Entertainment,2018-07-09,2.0.0(9),4.0,9,7,2018,0.0
5872,AZ Plugin 2 (newest),LIBRARIES_AND_DEMO,4.2,11087000000,34816,1000000,Free,0.0,Everyone,Libraries & Demo,2017-03-16,4.1.4,5.0,16,3,2017,0.0
5873,Kids A-Z,FAMILY,4.2,26426000000,30720,1000000,Free,0.0,Everyone,Education;Education,2018-08-02,4.1.0,4.4,2,8,2018,0.0
5874,AZ Camera - Manual Pro Cam,PHOTOGRAPHY,3.4,2332000000,1638,100000,Free,0.0,Everyone,Photography,2015-08-28,2.2,5.0,28,8,2015,0.0
5875,A-Z App Store,PRODUCTIVITY,3.2,2728000000,4505,500000,Free,0.0,Everyone,Productivity,2016-10-05,1.0.5,4.1,5,10,2016,0.0
5876,AZ Screen Recorder pro,TOOLS,4.0,60000000,3788,5000,Free,0.0,Everyone,Tools,2018-03-19,1.0,5.0,19,3,2018,0.0
5877,Permit Test AZ Arizona MVD DOT,FAMILY,4.6,227000000,11264,10000,Free,0.0,Everyone,Education,2017-10-12,2.9.0,4.1,12,10,2017,0.0
5878,AZ PLAYER HD,TOOLS,3.2,24000000,4812,10000,Free,0.0,Everyone,Tools,2016-04-11,1.0,2.2,11,4,2016,0.0
5879,Long Realty AZ Home Search,LIFESTYLE,4.4,132000000,33792,10000,Free,0.0,Everyone,Lifestyle,2018-03-06,5.805.180306,4.1,6,3,2018,0.0
5880,NB|AZ Mobile Banking,FINANCE,4.0,463000000,13312,10000,Free,0.0,Everyone,Finance,2018-04-05,4.2.31,4.2,5,4,2018,0.0
5881,Movie Downloader Torrent : Az Torrent,VIDEO_PLAYERS,4.7,70000000,14336,1000,Free,0.0,Everyone,Video Players & Editors,2018-07-07,1.9,4.1,7,7,2018,0.0
5882,A-Z Screen Recorder -,VIDEO_PLAYERS,,17000000,3788,500,Free,0.0,Everyone,Video Players & Editors,2018-07-23,1.0,4.4,23,7,2018,0.0
5883,AZ Immune Related AEManagement,MEDICAL,3.7,3000000,7475,500,Free,0.0,Everyone,Medical,2018-05-24,1.4,3.2,24,5,2018,0.0
5885,AZ Rockets,GAME,4.2,162000000,37888,10000,Free,0.0,Everyone,Arcade,2018-05-25,1.2.1,4.1,25,5,2018,0.0
5886,NB|AZ Business Mobile Banking,FINANCE,4.1,44000000,13312,1000,Free,0.0,Everyone,Finance,2018-04-05,4.2.31,4.2,5,4,2018,0.0
5887,Az Content,FAMILY,3.5,24000000,13312,10000,Free,0.0,Everyone,Entertainment,2018-06-05,1.0.15,4.1,5,6,2018,0.0
5888,Catalyst AZ,FAMILY,4.8,12000000,8601,500,Free,0.0,Teen,Education,2018-06-27,3.8.0,4.1,27,6,2018,0.0
5889,Casino AZ/Talking Stick Resort,TRAVEL_AND_LOCAL,4.3,201000000,46080,10000,Free,0.0,Everyone,Travel & Local,2018-07-16,7.9.2.6,4.4,16,7,2018,0.0
5890,Graffiti Letters (A-Z),LIFESTYLE,3.9,386000000,8089,50000,Free,0.0,Everyone,Lifestyle,2017-02-18,2.1.5,4.0,18,2,2017,0.0
5891,GPS.AZ,MAPS_AND_NAVIGATION,,30000000,4300,1000,Free,0.0,Everyone,Maps & Navigation,2015-04-02,1.0.10,4.0,2,4,2015,0.0
5892,First Credit Union (AZ) Mobile,FINANCE,3.5,100000000,11264,10000,Free,0.0,Everyone,Finance,2017-06-13,3.0.830,4.0,13,6,2017,0.0
5893,Arizona Mobile,FAMILY,4.3,285000000,6348,10000,Free,0.0,Everyone,Education,2017-11-07,4.7,4.1,7,11,2017,0.0
5894,AZ Mobile Gizmo,BUSINESS,4.4,16000000,3788,1000,Free,0.0,Everyone,Business,2018-04-02,3.4.4,4.2,2,4,2018,0.0
5895,Az Video Status,FAMILY,4.8,13000000,6144,100,Free,0.0,Everyone,Entertainment,2018-08-02,1.0.4,4.1,2,8,2018,0.0
5896,"Arizona Statutes, ARS (AZ Law)",BOOKS_AND_REFERENCE,3.9,9000000,9011,1000,Free,0.0,Everyone,Books & Reference,2017-10-18,1.6,4.4,18,10,2017,0.0
5897,Explore Sedona & Northern AZ,TRAVEL_AND_LOCAL,3.8,43000000,22528,10000,Free,0.0,Everyone,Travel & Local,2017-03-07,16.51.1,2.3,7,3,2017,0.0
5898,Arizona DMV Permit Test - AZ,FAMILY,4.2,109000000,30720,10000,Free,0.0,Everyone,Education,2018-02-15,6.0.3,4.4,15,2,2018,0.0
5899,Oxford A-Z of English Usage,BOOKS_AND_REFERENCE,4.0,5300000000,11264,1000000,Free,0.0,Everyone,Books & Reference,2017-11-28,9.1.284,4.1,28,11,2017,0.0
5900,Cures A-Z,HEALTH_AND_FITNESS,4.0,265000000,4198,100000,Free,0.0,Everyone,Health & Fitness,2015-08-13,2.1,3.0,13,8,2015,0.0
5901,AZ Practice Test & Questions,FAMILY,4.4,13000000,3481,1000,Free,0.0,Everyone,Education,2017-03-23,1.0,2.3,23,3,2017,0.0
5902,Arizona Trail,TRAVEL_AND_LOCAL,4.7,65000000,13312,5000,Free,0.0,Everyone,Travel & Local,2017-04-06,6.0.19,4.1,6,4,2017,0.0
5903,Ultrasound A-Z,FAMILY,4.5,112000000,39936,10000,Free,0.0,Everyone,Education,2018-06-05,1.5,4.0,5,6,2018,0.0
5904,A-Z Punjabi Songs & Music Videos 2018,FAMILY,4.3,367000000,5222,100000,Free,0.0,Everyone,Entertainment,2018-05-17,1.0.19,4.1,17,5,2018,0.0
5906,Barista Coffee Dictionary A-Z,LIFESTYLE,4.3,127000000,5632,10000,Free,0.0,Everyone,Lifestyle,2016-06-03,3.0.0,4.1,3,6,2016,0.0
5907,Phoenix and Arizona Cameras,TRAVEL_AND_LOCAL,4.1,134000000,5427,10000,Free,0.0,Everyone,Travel & Local,2018-06-20,6.3.4,4.0,20,6,2018,0.0
5908,AZ REMOTE CONTROL,TOOLS,2.1,149000000,2867,50000,Free,0.0,Everyone,Tools,2016-03-28,1.9,3.2,28,3,2016,0.0
5909,Greater London A-Z 2016,TRAVEL_AND_LOCAL,3.7,40000000,9216,1000,Paid,8.49,Everyone,Travel & Local,2016-08-18,1.0.1,4.1,18,8,2016,8490.0
5911,Ba Financial Calculator plus,FINANCE,4.4,31000000,206,1000,Paid,3.99,Everyone,Finance,2018-07-15,2.9.1,2.1,15,7,2018,3990.0
5912,Financial Calculator BA Chien.,FINANCE,4.2,23000000,954,500,Paid,3.99,Everyone,Finance,2016-12-14,1.9.10,3.0,14,12,2016,1995.0
5913,BA4You,BUSINESS,2.1,87000000,26624,5000,Free,0.0,Everyone,Business,2018-04-26,1.6.0.0,4.0,26,4,2018,0.0
5914,BA Pro Financial Calculator,FINANCE,2.4,36000000,9625,1000,Paid,1.99,Everyone,Finance,2015-11-16,1.3.3,2.3,16,11,2015,1990.0
5915,BA Calculator,PRODUCTIVITY,4.1,22000000,2457,5000,Free,0.0,Everyone,Productivity,2018-07-22,1.2.1,4.0,22,7,2018,0.0
5916,ba,FAMILY,3.1,1734000000,5939,500000,Free,0.0,Everyone,Strategy,2016-06-08,1.0.3,4.0,8,6,2016,0.0
5917,Ra Ga Ba,GAME,5.0,2000000,20480,1,Paid,1.49,Everyone,Arcade,2017-02-08,1.0.4,2.3,8,2,2017,1.49
5918,Experience BA,TRAVEL_AND_LOCAL,,6000000,17408,100,Free,0.0,Everyone,Travel & Local,2018-06-27,2.2.0,4.1,27,6,2018,0.0
5919,Ba Cristi,GAME,3.5,196000000,35840,10000,Free,0.0,Everyone,Adventure,2016-03-22,1.0.4,2.3,22,3,2016,0.0
5920,Ba ba black sheep offline Video,PARENTING,4.2,20000000,17408,10000,Free,0.0,Everyone,Parenting,2017-07-02,1.1,4.0,2,7,2017,0.0
5921,BA SALES,COMMUNICATION,,0,2969,1,Free,0.0,Everyone,Communication,2018-01-31,1.0,4.0,31,1,2018,0.0
5922,Goody.ba,FAMILY,4.7,303000000,43008,10000,Free,0.0,Everyone,Entertainment,2018-07-22,2.0.5,4.1,22,7,2018,0.0
5923,BA Status,TRAVEL_AND_LOCAL,,0,5222,100,Free,0.0,Everyone,Travel & Local,2016-08-13,1.0,4.0,13,8,2016,0.0
5924,Alif Ba Ta Bullseye,FAMILY,,1000000,16384,5,Paid,1.99,Everyone,Educational,2016-05-30,1.1,2.2,30,5,2016,9.95
5925,BA Accesible,HEALTH_AND_FITNESS,,31000000,4812,1000,Free,0.0,Everyone,Health & Fitness,2016-07-19,0.0.1,4.1,19,7,2016,0.0
5926,Learn alif ba ta,FAMILY,4.8,23000000,35840,10000,Free,0.0,Everyone,Educational;Education,2017-11-28,1.0.2,2.3,28,11,2017,0.0
5927,Learn Quran with Elif Ba,FAMILY,,3000000,12288,100,Paid,1.49,Everyone,Education,2017-03-03,1.2,2.3,3,3,2017,149.0
5928,Arabic Alif Ba Ta For Kids,FAMILY,4.5,226000000,26624,100000,Free,0.0,Everyone,Education;Education,2017-05-30,1.0.0,2.3,30,5,2017,0.0
5929,Arabic Alphabet Alif Ba Ta Wooden Blocks,FAMILY,4.6,66000000,17408,10000,Free,0.0,Everyone,Educational;Education,2018-02-25,1.0.0,2.3,25,2,2018,0.0
5930,Let's Learn Alif Ba Ta,FAMILY,4.6,32000000,61440,10000,Free,0.0,Everyone,Education,2017-11-29,6,4.0,29,11,2017,0.0
5931,Sufara.ba,FAMILY,4.9,285000000,25600,10000,Free,0.0,Everyone,Education,2018-01-05,1.0.5,4.4,5,1,2018,0.0
5932,Elif Ba - Learn The Holy Quran,FAMILY,4.8,1491000000,38912,50000,Free,0.0,Everyone,Education,2017-10-31,1.3,4.1,31,10,2017,0.0
5933,Instant Ba-dum-tss,FAMILY,4.0,13000000,2048,1000,Free,0.0,Everyone,Entertainment,2015-09-23,1.0,1.6,23,9,2015,0.0
5934,Ba Zi Fortune,LIFESTYLE,3.9,592000000,2560,100000,Free,0.0,Everyone,Lifestyle,2018-01-02,1.0.23,2.3,2,1,2018,0.0
5935,BA VPN - Free Unlimited VPN,FAMILY,4.1,181000000,9420,10000,Free,0.0,Everyone,Entertainment,2018-06-14,1.2.1,5.0,14,6,2018,0.0
5936,Ba dum tss - Rimshot widget,COMICS,4.1,690000000,444,50000,Free,0.0,Everyone,Comics,2015-09-29,1.2.3,2.2,29,9,2015,0.0
5937,Alif Ba Ta Song - Arabic Kids,FAMILY,4.5,227000000,15360,50000,Free,0.0,Everyone,Educational;Education,2018-02-24,1.0,2.3,24,2,2018,0.0
5938,Fitness Dance for Zum.ba Workout Exercise,HEALTH_AND_FITNESS,4.2,287000000,12288,50000,Free,0.0,Everyone,Health & Fitness,2018-07-30,1.8,4.2,30,7,2018,0.0
5939,Cafe.ba,NEWS_AND_MAGAZINES,4.0,677000000,4505,10000,Free,0.0,Everyone,News & Magazines,2017-06-07,5.5.2,4.0,7,6,2017,0.0
5940,058.ba,NEWS_AND_MAGAZINES,4.4,27000000,14336,100,Free,0.0,Everyone,News & Magazines,2018-07-06,1.0,4.2,6,7,2018,0.0
5941,Loreal - BA Makeup,TOOLS,1.9,8000000,6860,1000,Free,0.0,Everyone,Tools,2018-04-18,1.1.1,4.0,18,4,2018,0.0
5942,PROFESSOR SEE-BA LINGUAGENS E SUAS TECNOLOGIAS,PRODUCTIVITY,,0,3788,10,Paid,2.99,Everyone,Productivity,2017-12-01,1.0,4.0,1,12,2017,29.900000000000002
5943,Poteau BA,FAMILY,,3000000,4096,500,Free,0.0,Everyone,Education,2017-07-16,1.0.2,5.0,16,7,2017,0.0
5944,Elif Ba Oyunu,TOOLS,3.7,26000000,2252,5000,Free,0.0,Everyone,Tools,2015-11-02,1.1,2.3,2,11,2015,0.0
5945,Ain Arabic Kids Alif Ba ta,FAMILY,,0,33792,0,Paid,2.99,Everyone,Education,2016-04-15,1.0,3.0,15,4,2016,0.0
5947,Klix.ba,NEWS_AND_MAGAZINES,4.0,3647000000,5836,100000,Free,0.0,Everyone,News & Magazines,2017-02-25,4.1.1,4.0,25,2,2017,0.0
5948,PBA® Bowling Challenge,SPORTS,4.3,242096000000,89088,10000000,Free,0.0,Everyone,Sports,2018-08-02,3.4.4,4.1,2,8,2018,0.0
5949,Avios for Android,TRAVEL_AND_LOCAL,2.5,862000000,30720,100000,Free,0.0,Everyone,Travel & Local,2018-04-10,7.8.0,5.0,10,4,2018,0.0
5950,Banana Kong,GAME,4.4,3452530000000,69632,100000000,Free,0.0,Everyone,Action,2018-02-07,1.9.6.6,4.0,7,2,2018,0.0
5951,BA 3 Banjarmasin,SOCIAL,,2000000,6041,10,Free,0.0,Teen,Social,2018-07-28,1.0.1,4.4,28,7,2018,0.0
5953,Elifba Quran Learning Game,FAMILY,4.7,1424000000,19456,100000,Free,0.0,Everyone,Educational,2018-06-07,2.2,4.1,7,6,2018,0.0
5954,Space Shooter : Galaxy Attack,GAME,4.6,169661000000,40960,10000000,Free,0.0,Everyone,Arcade,2018-08-01,1.246,4.1,1,8,2018,0.0
5955,Hunt Buddy BC,SPORTS,4.4,172000000,50176,5000,Paid,2.99,Everyone,Sports,2018-07-10,1.5,4.0,10,7,2018,14950.000000000002
5956,"Survival Mobile:10,000 BC",FAMILY,4.3,7441000000,53248,500000,Free,0.0,Everyone 10+,Strategy,2018-08-02,0.1.801,2.3,2,8,2018,0.0
5957,iHunter BC,SPORTS,4.4,55000000,64512,1000,Paid,4.49,Everyone,Sports,2018-08-03,2.0.38,4.0,3,8,2018,4490.0
5959,iFish BC,SPORTS,3.6,25000000,6144,1000,Paid,3.99,Everyone,Sports,2015-02-18,2.1,2.3,18,2,2015,3990.0
5960,BC Connect,FAMILY,3.8,11000000,17408,1000,Free,0.0,Everyone,Education,2018-03-14,2.6.12,4.1,14,3,2018,0.0
5961,Ice Crush 10.000 B.C.,FAMILY,4.4,31000000,4300,100,Paid,0.99,Everyone,Casual,2013-08-15,1.48,2.0,15,8,2013,99.0
5962,BC Navigator,FAMILY,4.4,21000000,32768,1000,Free,0.0,Everyone,Education,2018-05-10,3.2,4.0,10,5,2018,0.0
5963,BC Lotto Check,FAMILY,3.0,10000000,717,5000,Free,0.0,Everyone,Entertainment,2016-06-22,0.0.7,4.0,22,6,2016,0.0
5965,BC Liquor Stores,LIFESTYLE,3.7,492000000,4403,50000,Free,0.0,Everyone,Lifestyle,2015-10-05,3.6,2.2,5,10,2015,0.0
5966,BC MVA Fines,BOOKS_AND_REFERENCE,5.0,5000000,7372,50,Paid,1.75,Everyone,Books & Reference,2015-10-08,1.0,4.1,8,10,2015,87.5
5967,British Columbia Transit Info,MAPS_AND_NAVIGATION,,0,5120,100,Free,0.0,Everyone 10+,Maps & Navigation,2016-02-19,3.0,2.2,19,2,2016,0.0
5968,BC Hospital Wait Times,MEDICAL,4.2,8000000,1228,500,Free,0.0,Everyone,Medical,2016-01-19,1.2,4.1,19,1,2016,0.0
5969,"Town of Princeton, BC",PRODUCTIVITY,4.8,4000000,31744,100,Free,0.0,Everyone,Productivity,2018-06-25,3.3.8,4.0,25,6,2018,0.0
5970,Explore British Columbia - BC Travel Guide,TRAVEL_AND_LOCAL,4.4,7000000,17408,500,Free,0.0,Everyone,Travel & Local,2017-10-09,2.0.0,4.4,9,10,2017,0.0
5971,Bridge Constructor Stunts FREE,FAMILY,4.1,36151000000,47104,1000000,Free,0.0,Everyone,Simulation,2017-04-22,2.7,3.2,22,4,2017,0.0
5972,BC's Pizza,LIFESTYLE,4.7,113000000,20480,1000,Free,0.0,Everyone,Lifestyle,2016-09-30,3.0.0,4.0,30,9,2016,0.0
5973,Baby Connect (activity log),PARENTING,4.7,8343000000,8499,50000,Paid,4.99,Everyone,Parenting,2018-07-10,6.3.16,4.0,10,7,2018,249500.0
5974,BC Wildfire,TOOLS,3.3,27000000,5120,5000,Free,0.0,Everyone,Tools,2018-05-31,10.1.0,5.0,31,5,2018,0.0
5975,BC Slots - The Lost Reels FREE,GAME,4.0,209000000,22528,10000,Free,0.0,Teen,Casino,2018-07-13,7.0,4.0,13,7,2018,0.0
5976,BC Mobile Intro - Americas,LIFESTYLE,,0,3174,50,Free,0.0,Everyone,Lifestyle,2018-06-21,4.1.0,4.0,21,6,2018,0.0
5977,Car Driving Theory Test BC,FAMILY,,0,2252,10,Paid,1.49,Everyone,Education,2012-04-09,1.0,2.1,9,4,2012,14.9
5978,Truck Driving Test Class 3 BC,FAMILY,1.0,1000000,2048,50,Paid,1.49,Everyone,Education,2012-04-09,1.0,2.1,9,4,2012,74.5
5979,BC Highways - Road Conditions,TRAVEL_AND_LOCAL,4.4,382000000,12288,10000,Free,0.0,Everyone,Travel & Local,2018-02-01,2.1.3,5.0,1,2,2018,0.0
5980,BC Camera,PHOTOGRAPHY,4.2,5000000,5632,500,Free,0.0,Everyone,Photography,2018-01-10,1.0,4.0,10,1,2018,0.0
5981,BC iptv player,VIDEO_PLAYERS,4.4,8000000,14336,1000,Free,0.0,Everyone,Video Players & Editors,2017-10-12,Final,4.0,12,10,2017,0.0
5983,"Victoria, BC | Tour City",TRAVEL_AND_LOCAL,4.3,20000000,15360,1000,Free,0.0,Everyone,Travel & Local,2016-08-02,1.7,4.0,2,8,2016,0.0
5984,BC Wildflowers,FAMILY,4.4,7000000,82944,1000,Free,0.0,Everyone,Education,2017-07-10,3.5,4.1,10,7,2017,0.0
5985,Bc Vod,VIDEO_PLAYERS,,1000000,63488,100,Free,0.0,Everyone,Video Players & Editors,2018-04-17,1.2,4.2,17,4,2018,0.0
5986,BC Hockey,SPORTS,3.7,20000000,9113,1000,Free,0.0,Everyone,Sports,2017-12-08,3.1,4.4,8,12,2017,0.0
5988,British Columbia Tourist Places (Guide),TRAVEL_AND_LOCAL,4.0,1000000,3072,100,Free,0.0,Everyone,Travel & Local,2017-11-08,1.0,4.1,8,11,2017,0.0
5990,British Columbia License,FAMILY,3.3,14000000,11264,1000,Free,0.0,Everyone,Education,2015-01-19,1.2,4.0,19,1,2015,0.0
5991,BC browser,BUSINESS,,1000000,3481,100,Free,0.0,Everyone,Business,2018-01-17,1.1.0,4.0,17,1,2018,0.0
5992,PPCNP-BC Pocket Prep,MEDICAL,,3000000,12288,50,Free,0.0,Everyone,Medical,2018-07-12,4.5.2,4.4,12,7,2018,0.0
5993,AP Calculus BC Practice Test,FAMILY,4.2,4000000,29696,500,Free,0.0,Everyone,Education,2018-01-25,6.0.2,4.4,25,1,2018,0.0
5995,BC Pizza,LIFESTYLE,2.3,3000000,2662,500,Free,0.0,Everyone,Lifestyle,2016-01-12,1.0,4.2,12,1,2016,0.0
